,UserId,SessionId,ArticleId_served,Click,Percentage Time Spent
34503,1717,5,1576,1,38
34504,1717,5,3700,0,0
34505,1717,5,3917,0,0
34506,1717,5,1242,0,0
34507,1717,5,2722,1,20
34508,1717,5,4696,1,29
34509,1717,5,4801,0,0
34510,1717,6,1580,0,0
34511,1717,6,4321,0,0
34512,1717,6,2679,0,0
34513,1717,6,2031,0,0
34514,1717,6,1216,1,24
34515,1717,6,4120,0,0
34516,1717,6,1668,0,0
34517,1717,6,4462,0,0
34518,1717,6,629,0,0
34519,1717,6,463,0,0
34520,1718,1,3311,0,0
34521,1718,1,3186,0,0
34522,1718,1,4821,1,34
34523,1718,1,3472,1,35
34524,1718,1,4193,0,0
34525,1718,1,534,0,0
34526,1718,1,2611,0,0
34527,1718,1,4693,1,29
34528,1718,1,3537,1,29
34529,1718,1,3648,0,0
34530,1719,1,2331,0,0
34531,1719,1,4616,1,16
34532,1719,1,2448,0,0
34533,1719,1,2088,0,0
34534,1719,1,1935,0,0
34535,1719,1,1579,1,39
34536,1719,1,1700,0,0
34537,1719,1,63,0,0
34538,1719,1,2734,0,0
34539,1719,1,3022,0,0
34540,1720,1,42,0,0
34541,1720,1,3906,0,0
34542,1720,1,4590,0,0
34543,1720,1,3721,0,0
34544,1720,1,2893,1,37
34545,1720,1,203,0,0
34546,1720,1,879,0,0
34547,1720,1,1189,0,0
34548,1720,1,4432,0,0
34549,1720,1,4333,0,0
34550,1720,2,467,0,0
34551,1720,2,1600,0,0
34552,1720,2,3466,1,26
34553,1720,2,2303,1,29
34554,1720,2,3709,0,0
34555,1720,2,1140,0,0
34556,1720,2,3219,0,0
34557,1720,2,2627,0,0
34558,1720,2,2924,0,0
34559,1720,2,1670,0,0
34560,1720,3,3331,0,0
34561,1720,3,1785,0,0
34562,1720,3,1129,1,31
34563,1720,3,3300,0,0
34564,1720,3,1801,0,0
34565,1720,3,4793,0,0
34566,1720,3,1487,0,0
34567,1720,3,3032,0,0
34568,1720,3,1999,0,0
34569,1720,3,3614,0,0
34570,1721,1,1693,0,0
34571,1721,1,3447,1,39
34572,1721,1,3757,0,0
34573,1721,1,804,0,0
34574,1721,1,3758,0,0
34575,1721,1,2714,0,0
34576,1721,1,535,0,0
34577,1721,1,3541,0,0
34578,1721,1,3665,0,0
34579,1721,1,3774,0,0
34580,1722,1,2986,0,0
34581,1722,1,2142,0,0
34582,1722,1,3680,0,0
34583,1722,1,862,0,0
34584,1722,1,4210,1,35
34585,1722,1,4630,0,0
34586,1722,1,2006,0,0
34587,1722,1,3178,1,35
34588,1722,1,2815,0,0
34589,1722,1,4699,0,0
34590,1723,1,1063,0,0
34591,1723,1,3623,0,0
34592,1723,1,1656,0,0
34593,1723,1,3611,0,0
34594,1723,1,696,0,0
34595,1723,1,1916,1,16
34596,1723,1,2475,0,0
34597,1723,1,2157,0,0
34598,1723,1,3769,0,0
34599,1723,1,671,0,0
34600,1723,2,3926,0,0
34601,1723,2,4669,0,0
34602,1723,2,57,0,0
34603,1723,2,1033,1,35
34604,1723,2,1392,0,0
34605,1723,2,1788,1,10
34606,1723,2,1714,0,0
34607,1723,2,2001,0,0
34608,1723,2,2474,0,0
34609,1723,2,673,1,35
34610,1724,1,1001,0,0
34611,1724,1,306,0,0
34612,1724,1,1656,1,30
34613,1724,1,2111,0,0
34614,1724,1,1237,0,0
34615,1724,1,557,0,0
34616,1724,1,4627,0,0
34617,1724,1,4213,0,0
34618,1724,1,1436,0,0
34619,1724,1,665,0,0
34620,1725,1,1943,0,0
34621,1725,1,4708,0,0
34622,1725,1,4374,0,0
34623,1725,1,2467,0,0
34624,1725,1,2587,0,0
34625,1725,1,3757,0,0
34626,1725,1,2837,0,0
34627,1725,1,1846,0,0
34628,1725,1,364,0,0
34629,1725,1,3653,1,35
34630,1726,1,2597,0,0
34631,1726,1,1777,0,0
34632,1726,1,887,0,0
34633,1726,1,4175,0,0
34634,1726,1,3109,1,25
34635,1726,1,4694,0,0
34636,1726,1,374,1,29
34637,1726,1,786,0,0
34638,1726,1,3343,0,0
34639,1726,1,4827,0,0
34640,1727,1,3525,0,0
34641,1727,1,517,0,0
34642,1727,1,1438,0,0
34643,1727,1,1738,0,0
34644,1727,1,1507,0,0
34645,1727,1,903,1,26
34646,1727,1,3351,0,0
34647,1727,1,441,1,23
34648,1727,1,287,0,0
34649,1727,1,3655,0,0
34650,1727,2,18,0,0
34651,1727,2,632,0,0
34652,1727,2,4133,0,0
34653,1727,2,1436,0,0
34654,1727,2,4328,0,0
34655,1727,2,4789,0,0
34656,1727,2,4696,1,27
34657,1727,2,4365,0,0
34658,1727,2,1674,0,0
34659,1727,2,4597,0,0
34660,1728,1,2468,0,0
34661,1728,1,818,0,0
34662,1728,1,2946,0,0
34663,1728,1,4827,1,31
34664,1728,1,2437,0,0
34665,1728,1,2657,0,0
34666,1728,1,731,0,0
34667,1728,1,2508,0,0
34668,1728,1,4076,0,0
34669,1728,1,3370,0,0
34670,1729,1,3464,0,0
34671,1729,1,579,1,19
34672,1729,1,1292,0,0
34673,1729,1,3052,1,32
34674,1729,1,1256,0,0
34675,1729,1,2557,0,0
34676,1729,1,4615,0,0
34677,1729,1,1672,0,0
34678,1729,1,40,0,0
34679,1729,1,3642,0,0
34680,1729,2,1698,0,0
34681,1729,2,3691,0,0
34682,1729,2,3118,0,0
34683,1729,2,2741,0,0
34684,1729,2,693,0,0
34685,1729,2,3112,0,0
34686,1729,2,2037,0,0
34687,1729,2,990,0,0
34688,1729,2,4718,1,33
34689,1729,2,2653,0,0
34690,1729,3,4477,1,32
34691,1729,3,4055,0,0
34692,1729,3,842,0,0
34693,1729,3,2646,0,0
34694,1729,3,568,0,0
34695,1729,3,114,1,44
34696,1729,3,3824,0,0
34697,1729,3,2777,0,0
34698,1729,3,35,0,0
34699,1729,3,2770,0,0
34700,1730,1,1525,0,0
34701,1730,1,536,0,0
34702,1730,1,1554,0,0
34703,1730,1,2558,0,0
34704,1730,1,89,1,32
34705,1730,1,771,0,0
34706,1730,1,3916,1,22
34707,1730,1,3060,0,0
34708,1730,1,4566,0,0
34709,1730,1,1904,1,35
34710,1730,2,2644,1,26
34711,1730,2,4502,0,0
34712,1730,2,4414,0,0
34713,1730,2,2280,0,0
34714,1730,2,1629,0,0
34715,1730,2,4462,0,0
34716,1730,2,652,0,0
34717,1730,2,3867,0,0
34718,1730,2,456,1,34
34719,1730,2,3853,0,0
34720,1731,1,2135,0,0
34721,1731,1,1737,0,0
34722,1731,1,1730,0,0
34723,1731,1,2324,0,0
34724,1731,1,4560,0,0
34725,1731,1,1990,1,25
34726,1731,1,1709,0,0
34727,1731,1,2596,0,0
34728,1731,1,2714,0,0
34729,1731,1,1488,1,24
34730,1731,2,3509,1,29
34731,1731,2,1092,0,0
34732,1731,2,1985,0,0
34733,1731,2,3066,1,35
34734,1731,2,1476,0,0
34735,1731,2,4029,0,0
34736,1731,2,4685,0,0
34737,1731,2,2110,1,16
34738,1731,2,4813,0,0
34739,1731,2,716,0,0
34740,1731,3,2576,1,32
34741,1731,3,3535,0,0
34742,1731,3,399,1,25
34743,1731,3,2735,0,0
34744,1731,3,44,0,0
34745,1731,3,288,0,0
34746,1731,3,1081,0,0
34747,1731,3,1645,0,0
34748,1731,3,3802,0,0
34749,1731,3,3855,0,0
34750,1732,1,116,1,25
34751,1732,1,2294,0,0
34752,1732,1,2690,0,0
34753,1732,1,1371,0,0
34754,1732,1,869,0,0
34755,1732,1,49,0,0
34756,1732,1,3896,1,29
34757,1732,1,4242,0,0
34758,1732,1,3861,0,0
34759,1732,1,2156,0,0
34760,1732,2,1040,1,37
34761,1732,2,3952,1,23
34762,1732,2,1861,0,0
34763,1732,2,1571,1,31
34764,1732,2,1620,0,0
34765,1732,2,2248,0,0
34766,1732,2,891,0,0
34767,1732,2,4717,0,0
34768,1732,2,2383,1,16
34769,1732,2,2249,1,0
34770,1733,1,3847,0,0
34771,1733,1,1665,0,0
34772,1733,1,434,0,0
34773,1733,1,331,0,0
34774,1733,1,4049,1,44
34775,1733,1,4471,0,0
34776,1733,1,2294,0,0
34777,1733,1,2596,0,0
34778,1733,1,2466,1,43
34779,1733,1,1253,0,0
34780,1734,1,4056,1,24
34781,1734,1,2436,0,0
34782,1734,1,2831,1,26
34783,1734,1,1170,0,0
34784,1734,1,2347,0,0
34785,1734,1,3153,0,0
34786,1734,1,2434,0,0
34787,1734,1,1651,0,0
34788,1734,1,3167,1,38
34789,1734,1,127,0,0
34790,1735,1,3118,0,0
34791,1735,1,543,0,0
34792,1735,1,4303,0,0
34793,1735,1,1947,0,0
34794,1735,1,1351,0,0
34795,1735,1,2347,1,17
34796,1735,1,4132,0,0
34797,1735,1,3623,0,0
34798,1735,1,2961,0,0
34799,1735,1,3378,0,0
34800,1735,2,4122,0,0
34801,1735,2,2146,0,0
34802,1735,2,3465,0,0
34803,1735,2,2161,0,0
34804,1735,2,3052,1,22
34805,1735,2,1339,0,0
34806,1735,2,1172,0,0
34807,1735,2,2320,1,15
34808,1735,2,288,0,0
34809,1735,2,1502,0,0
34810,1736,1,3052,1,51
34811,1736,1,2060,0,0
34812,1736,1,253,0,0
34813,1736,1,1964,0,0
34814,1736,1,2681,0,0
34815,1736,1,2779,0,0
34816,1736,1,2412,0,0
34817,1736,1,2048,0,0
34818,1736,1,2965,1,34
34819,1736,1,4156,0,0
34820,1736,2,3909,0,0
34821,1736,2,1080,0,0
34822,1736,2,4447,0,0
34823,1736,2,725,0,0
34824,1736,2,4113,1,18
34825,1736,2,3695,0,0
34826,1736,2,4811,0,0
34827,1736,2,492,0,0
34828,1736,2,2872,0,0
34829,1736,2,439,0,0
34830,1736,3,4735,0,0
34831,1736,3,4536,0,0
34832,1736,3,3342,0,0
34833,1736,3,477,0,0
34834,1736,3,851,1,34
34835,1736,3,3281,0,0
34836,1736,3,2913,0,0
34837,1736,3,3410,1,44
34838,1736,3,1747,0,0
34839,1736,3,4523,1,33
34840,1736,4,1564,1,35
34841,1736,4,4682,0,0
34842,1736,4,3144,1,21
34843,1736,4,3529,0,0
34844,1736,4,4316,0,0
34845,1736,4,692,0,0
34846,1736,4,1361,0,0
34847,1736,4,1410,1,36
34848,1736,4,2240,0,0
34849,1736,4,2876,0,0
34850,1736,5,859,0,0
34851,1736,5,717,0,0
34852,1736,5,4406,0,0
34853,1736,5,966,0,0
34854,1736,5,4474,1,23
34855,1736,5,1996,1,37
34856,1736,5,1184,0,0
34857,1736,5,4122,0,0
34858,1736,5,3712,0,0
34859,1736,5,792,0,0
34860,1736,6,2621,0,0
34861,1736,6,154,1,41
34862,1736,6,3782,0,0
34863,1736,6,902,0,0
34864,1736,6,4101,0,0
34865,1736,6,1385,0,0
34866,1736,6,4264,0,0
34867,1736,6,4809,0,0
34868,1736,6,2081,1,22
34869,1736,6,2572,0,0
34870,1737,1,413,0,0
34871,1737,1,612,1,25
34872,1737,1,3565,0,0
34873,1737,1,4216,1,31
34874,1737,1,256,1,21
34875,1737,1,3692,1,43
34876,1737,1,1431,1,24
34877,1737,1,4621,0,0
34878,1737,1,4760,1,26
34879,1737,1,2728,1,25
34880,1738,1,217,0,0
34881,1738,1,1476,0,0
34882,1738,1,2271,0,0
34883,1738,1,2465,0,0
34884,1738,1,893,0,0
34885,1738,1,373,1,29
34886,1738,1,4695,1,21
34887,1738,1,3732,0,0
34888,1738,1,2148,0,0
34889,1738,1,3367,1,27
34890,1738,2,225,0,0
34891,1738,2,1436,0,0
34892,1738,2,2904,0,0
34893,1738,2,1368,0,0
34894,1738,2,683,0,0
34895,1738,2,1358,1,23
34896,1738,2,4642,0,0
34897,1738,2,2445,0,0
34898,1738,2,1811,0,0
34899,1738,2,1800,0,0
34900,1739,1,3248,0,0
34901,1739,1,4675,0,0
34902,1739,1,4150,0,0
34903,1739,1,3292,1,42
34904,1739,1,4123,0,0
34905,1739,1,4687,0,0
34906,1739,1,1543,0,0
34907,1739,1,1474,0,0
34908,1739,1,1779,0,0
34909,1739,1,1281,0,0
34910,1739,2,2140,0,0
34911,1739,2,3186,0,0
34912,1739,2,14,0,0
34913,1739,2,626,0,0
34914,1739,2,4440,0,0
34915,1739,2,1298,0,0
34916,1739,2,1470,0,0
34917,1739,2,3023,0,0
34918,1739,2,1761,0,0
34919,1739,2,4316,1,16
34920,1739,3,1177,0,0
34921,1739,3,1353,1,45
34922,1739,3,9,1,20
34923,1739,3,3982,0,0
34924,1739,3,2628,0,0
34925,1739,3,609,0,0
34926,1739,3,2820,1,15
34927,1739,3,1065,0,0
34928,1739,3,3485,0,0
34929,1739,3,4638,0,0
34930,1739,4,346,0,0
34931,1739,4,2826,1,28
34932,1739,4,3953,1,23
34933,1739,4,3718,0,0
34934,1739,4,463,0,0
34935,1739,4,3057,0,0
34936,1739,4,2318,0,0
34937,1739,4,292,0,0
34938,1739,4,3989,0,0
34939,1739,4,2203,0,0
34940,1740,1,1339,1,30
34941,1740,1,4211,1,40
34942,1740,1,4467,0,0
34943,1740,1,4638,0,0
34944,1740,1,3625,0,0
34945,1740,1,1154,0,0
34946,1740,1,3542,0,0
34947,1740,1,2387,0,0
34948,1740,1,6,0,0
34949,1740,1,4167,0,0
34950,1740,2,2373,0,0
34951,1740,2,2560,0,0
34952,1740,2,4825,0,0
34953,1740,2,2379,0,0
34954,1740,2,4734,1,28
34955,1740,2,835,1,32
34956,1740,2,1291,0,0
34957,1740,2,3798,0,0
34958,1740,2,2641,0,0
34959,1740,2,4777,0,0
34960,1740,3,11,0,0
34961,1740,3,3877,0,0
34962,1740,3,1834,0,0
34963,1740,3,3951,0,0
34964,1740,3,2432,0,0
34965,1740,3,3520,0,0
34966,1740,3,2392,1,26
34967,1740,3,3302,0,0
34968,1740,3,2400,0,0
34969,1740,3,3948,0,0
34970,1741,1,2701,0,0
34971,1741,1,2732,0,0
34972,1741,1,74,0,0
34973,1741,1,4398,0,0
34974,1741,1,2493,0,0
34975,1741,1,3860,0,0
34976,1741,1,2284,1,43
34977,1741,1,1530,0,0
34978,1741,1,2061,0,0
34979,1741,1,20,0,0
34980,1742,1,236,0,0
34981,1742,1,3755,0,0
34982,1742,1,2376,1,22
34983,1742,1,2031,0,0
34984,1742,1,1645,0,0
34985,1742,1,2364,0,0
34986,1742,1,858,0,0
34987,1742,1,3542,0,0
34988,1742,1,546,0,0
34989,1742,1,4256,0,0
34990,1742,2,3725,0,0
34991,1742,2,4785,0,0
34992,1742,2,3860,0,0
34993,1742,2,1281,0,0
34994,1742,2,3018,0,0
34995,1742,2,4098,1,12
34996,1742,2,1247,0,0
34997,1742,2,4461,0,0
34998,1742,2,458,0,0
34999,1742,2,2719,1,24
35000,1743,1,1687,1,25
35001,1743,1,4547,0,0
35002,1743,1,2356,0,0
35003,1743,1,671,0,0
35004,1743,1,727,0,0
35005,1743,1,304,0,0
35006,1743,1,1290,0,0
35007,1743,1,2422,0,0
35008,1743,1,1744,0,0
35009,1743,1,4149,0,0
35010,1744,1,1110,1,18
35011,1744,1,3963,0,0
35012,1744,1,59,0,0
35013,1744,1,73,0,0
35014,1744,1,2645,0,0
35015,1744,1,4136,0,0
35016,1744,1,2481,0,0
35017,1744,1,2218,0,0
35018,1744,1,1230,0,0
35019,1744,1,4119,0,0
35020,1745,1,1002,0,0
35021,1745,1,262,0,0
35022,1745,1,828,1,34
35023,1745,1,103,0,0
35024,1745,1,1876,0,0
35025,1745,1,4583,0,0
35026,1745,1,458,0,0
35027,1745,1,3664,0,0
35028,1745,1,1683,0,0
35029,1745,1,2981,0,0
35030,1745,2,4236,1,27
35031,1745,2,2119,0,0
35032,1745,2,210,1,13
35033,1745,2,3967,0,0
35034,1745,2,4623,0,0
35035,1745,2,1809,0,0
35036,1745,2,4258,0,0
35037,1745,2,4437,0,0
35038,1745,2,2196,0,0
35039,1745,2,2269,0,0
35040,1745,3,269,0,0
35041,1745,3,1273,0,0
35042,1745,3,4715,0,0
35043,1745,3,2866,0,0
35044,1745,3,212,0,0
35045,1745,3,745,0,0
35046,1745,3,807,0,0
35047,1745,3,4051,1,33
35048,1745,3,4524,0,0
35049,1745,3,3991,0,0
35050,1746,1,230,0,0
35051,1746,1,474,1,32
35052,1746,1,1938,0,0
35053,1746,1,2477,0,0
35054,1746,1,2955,0,0
35055,1746,1,3439,0,0
35056,1746,1,4154,0,0
35057,1746,1,4584,0,0
35058,1746,1,4585,0,0
35059,1746,1,948,1,39
35060,1747,1,2993,0,0
35061,1747,1,1303,0,0
35062,1747,1,1319,1,38
35063,1747,1,2618,0,0
35064,1747,1,3898,0,0
35065,1747,1,3890,0,0
35066,1747,1,309,0,0
35067,1747,1,636,0,0
35068,1747,1,4644,0,0
35069,1747,1,2949,0,0
35070,1748,1,357,0,0
35071,1748,1,2422,0,0
35072,1748,1,1369,0,0
35073,1748,1,1321,1,28
35074,1748,1,2245,1,23
35075,1748,1,712,0,0
35076,1748,1,1044,0,0
35077,1748,1,1213,0,0
35078,1748,1,3152,0,0
35079,1748,1,126,1,25
35080,1748,2,2606,0,0
35081,1748,2,3306,0,0
35082,1748,2,2680,0,0
35083,1748,2,4605,1,37
35084,1748,2,2304,0,0
35085,1748,2,3565,0,0
35086,1748,2,232,1,33
35087,1748,2,587,0,0
35088,1748,2,2726,0,0
35089,1748,2,460,0,0
35090,1748,3,107,0,0
35091,1748,3,1149,0,0
35092,1748,3,544,0,0
35093,1748,3,825,1,41
35094,1748,3,3343,0,0
35095,1748,3,1127,0,0
35096,1748,3,251,1,42
35097,1748,3,460,0,0
35098,1748,3,4226,0,0
35099,1748,3,1327,0,0
35100,1748,4,135,0,0
35101,1748,4,2108,0,0
35102,1748,4,2460,0,0
35103,1748,4,4375,1,49
35104,1748,4,3004,0,0
35105,1748,4,3758,1,14
35106,1748,4,628,0,0
35107,1748,4,3810,1,33
35108,1748,4,4185,1,29
35109,1748,4,827,0,0
35110,1748,5,4329,0,0
35111,1748,5,2129,0,0
35112,1748,5,3263,1,27
35113,1748,5,2149,0,0
35114,1748,5,4265,0,0
35115,1748,5,1625,0,0
35116,1748,5,999,1,39
35117,1748,5,2884,1,31
35118,1748,5,95,0,0
35119,1748,5,3304,0,0
35120,1749,1,3095,0,0
35121,1749,1,722,0,0
35122,1749,1,549,0,0
35123,1749,1,4828,0,0
35124,1749,1,2263,0,0
35125,1749,1,2375,0,0
35126,1749,1,3268,0,0
35127,1749,1,3098,1,25
35128,1749,1,3244,0,0
35129,1749,1,3232,0,0
35130,1749,2,220,0,0
35131,1749,2,1228,0,0
35132,1749,2,3233,0,0
35133,1749,2,4386,1,39
35134,1749,2,3662,0,0
35135,1749,2,2690,0,0
35136,1749,2,2187,0,0
35137,1749,2,1755,0,0
35138,1749,2,200,0,0
35139,1749,2,3925,1,34
35140,1749,3,3551,0,0
35141,1749,3,3639,1,33
35142,1749,3,788,1,21
35143,1749,3,863,0,0
35144,1749,3,183,0,0
35145,1749,3,1225,0,0
35146,1749,3,1413,0,0
35147,1749,3,1674,0,0
35148,1749,3,1041,1,20
35149,1749,3,2888,0,0
35150,1750,1,113,0,0
35151,1750,1,683,0,0
35152,1750,1,4723,0,0
35153,1750,1,2337,0,0
35154,1750,1,4580,0,0
35155,1750,1,4229,1,26
35156,1750,1,1610,0,0
35157,1750,1,3348,1,34
35158,1750,1,1430,0,0
35159,1750,1,825,0,0
35160,1750,2,4055,0,0
35161,1750,2,2540,0,0
35162,1750,2,4750,1,19
35163,1750,2,948,0,0
35164,1750,2,1567,1,14
35165,1750,2,804,0,0
35166,1750,2,3051,0,0
35167,1750,2,4245,0,0
35168,1750,2,2645,1,26
35169,1750,2,4015,0,0
35170,1751,1,685,0,0
35171,1751,1,193,0,0
35172,1751,1,1478,0,0
35173,1751,1,1010,1,22
35174,1751,1,2195,1,21
35175,1751,1,628,0,0
35176,1751,1,4474,0,0
35177,1751,1,141,0,0
35178,1751,1,1668,0,0
35179,1751,1,3546,0,0
35180,1751,2,2752,1,24
35181,1751,2,3427,0,0
35182,1751,2,3966,1,15
35183,1751,2,1670,0,0
35184,1751,2,1824,0,0
35185,1751,2,2680,0,0
35186,1751,2,2992,0,0
35187,1751,2,3077,0,0
35188,1751,2,2848,0,0
35189,1751,2,3954,1,19
35190,1752,1,3541,1,20
35191,1752,1,3433,0,0
35192,1752,1,2954,0,0
35193,1752,1,1676,0,0
35194,1752,1,3891,1,24
35195,1752,1,3060,0,0
35196,1752,1,640,0,0
35197,1752,1,4397,0,0
35198,1752,1,2410,0,0
35199,1752,1,3820,0,0
35200,1753,1,2958,0,0
35201,1753,1,3470,0,0
35202,1753,1,3193,0,0
35203,1753,1,4092,0,0
35204,1753,1,1007,1,33
35205,1753,1,3713,0,0
35206,1753,1,4216,0,0
35207,1753,1,2842,0,0
35208,1753,1,3690,0,0
35209,1753,1,756,0,0
35210,1754,1,2303,1,28
35211,1754,1,2833,0,0
35212,1754,1,4629,0,0
35213,1754,1,2709,0,0
35214,1754,1,3626,0,0
35215,1754,1,1566,0,0
35216,1754,1,3061,0,0
35217,1754,1,742,0,0
35218,1754,1,3081,0,0
35219,1754,1,1338,0,0
35220,1755,1,103,0,0
35221,1755,1,1813,1,41
35222,1755,1,2111,0,0
35223,1755,1,53,1,21
35224,1755,1,4759,0,0
35225,1755,1,3912,0,0
35226,1755,1,1964,0,0
35227,1755,1,637,0,0
35228,1755,1,1230,0,0
35229,1755,1,4601,0,0
35230,1755,2,103,0,0
35231,1755,2,2657,0,0
35232,1755,2,4653,1,39
35233,1755,2,1787,0,0
35234,1755,2,1864,1,42
35235,1755,2,2597,0,0
35236,1755,2,2427,0,0
35237,1755,2,1802,0,0
35238,1755,2,923,0,0
35239,1755,2,1276,0,0
35240,1756,1,4800,0,0
35241,1756,1,648,0,0
35242,1756,1,1674,0,0
35243,1756,1,1600,0,0
35244,1756,1,2508,0,0
35245,1756,1,115,0,0
35246,1756,1,354,1,48
35247,1756,1,3875,0,0
35248,1756,1,4609,0,0
35249,1756,1,4393,0,0
35250,1756,2,1901,0,0
35251,1756,2,1281,1,27
35252,1756,2,2942,0,0
35253,1756,2,1107,0,0
35254,1756,2,2404,0,0
35255,1756,2,3598,0,0
35256,1756,2,4025,1,11
35257,1756,2,4483,0,0
35258,1756,2,17,0,0
35259,1756,2,2316,1,31
35260,1756,3,3161,0,0
35261,1756,3,4569,0,0
35262,1756,3,4761,0,0
35263,1756,3,4288,0,0
35264,1756,3,396,0,0
35265,1756,3,1626,0,0
35266,1756,3,1718,1,23
35267,1756,3,4787,1,40
35268,1756,3,1166,0,0
35269,1756,3,3252,0,0
35270,1757,1,1800,1,29
35271,1757,1,741,0,0
35272,1757,1,4414,0,0
35273,1757,1,4473,1,34
35274,1757,1,4814,0,0
35275,1757,1,2185,0,0
35276,1757,1,3667,0,0
35277,1757,1,4451,0,0
35278,1757,1,4603,0,0
35279,1757,1,3862,0,0
35280,1758,1,1398,0,0
35281,1758,1,1391,0,0
35282,1758,1,57,1,49
35283,1758,1,2659,1,20
35284,1758,1,3323,0,0
35285,1758,1,2425,0,0
35286,1758,1,4718,0,0
35287,1758,1,1696,0,0
35288,1758,1,2319,0,0
35289,1758,1,120,0,0
35290,1759,1,1947,1,45
35291,1759,1,232,0,0
35292,1759,1,478,0,0
35293,1759,1,625,0,0
35294,1759,1,3815,0,0
35295,1759,1,1754,0,0
35296,1759,1,3982,1,37
35297,1759,1,2850,0,0
35298,1759,1,3950,0,0
35299,1759,1,4227,0,0
35300,1760,1,2924,0,0
35301,1760,1,177,0,0
35302,1760,1,4382,0,0
35303,1760,1,4462,1,30
35304,1760,1,946,0,0
35305,1760,1,1713,1,37
35306,1760,1,54,0,0
35307,1760,1,4003,0,0
35308,1760,1,681,0,0
35309,1760,1,3018,0,0
35310,1761,1,835,0,0
35311,1761,1,1505,0,0
35312,1761,1,292,0,0
35313,1761,1,4658,1,39
35314,1761,1,1762,0,0
35315,1761,1,274,0,0
35316,1761,1,2103,0,0
35317,1761,1,2607,0,0
35318,1761,1,3631,1,33
35319,1761,1,1835,0,0
35320,1761,2,4080,1,42
35321,1761,2,1456,0,0
35322,1761,2,3872,0,0
35323,1761,2,1954,0,0
35324,1761,2,2710,0,0
35325,1761,2,2084,0,0
35326,1761,2,4477,0,0
35327,1761,2,1899,0,0
35328,1761,2,376,0,0
35329,1761,2,3152,0,0
35330,1761,3,1677,0,0
35331,1761,3,614,0,0
35332,1761,3,1668,0,0
35333,1761,3,1121,0,0
35334,1761,3,114,1,36
35335,1761,3,1862,0,0
35336,1761,3,836,0,0
35337,1761,3,493,0,0
35338,1761,3,193,0,0
35339,1761,3,3328,0,0
35340,1762,1,336,0,0
35341,1762,1,4144,0,0
35342,1762,1,1278,1,33
35343,1762,1,1899,0,0
35344,1762,1,1681,0,0
35345,1762,1,964,0,0
35346,1762,1,3964,1,11
35347,1762,1,1945,0,0
35348,1762,1,4087,0,0
35349,1762,1,2673,0,0
35350,1763,1,411,1,30
35351,1763,1,3643,0,0
35352,1763,1,741,0,0
35353,1763,1,225,0,0
35354,1763,1,1551,0,0
35355,1763,1,4347,0,0
35356,1763,1,3420,0,0
35357,1763,1,1414,0,0
35358,1763,1,1442,0,0
35359,1763,1,3605,0,0
35360,1764,1,3565,1,34
35361,1764,1,2658,0,0
35362,1764,1,2274,1,18
35363,1764,1,1267,0,0
35364,1764,1,2277,0,0
35365,1764,1,2576,0,0
35366,1764,1,4346,0,0
35367,1764,1,3378,0,0
35368,1764,1,3899,0,0
35369,1764,1,2419,0,0
35370,1764,2,812,0,0
35371,1764,2,1000,0,0
35372,1764,2,3708,0,0
35373,1764,2,139,1,21
35374,1764,2,2098,0,0
35375,1764,2,1433,0,0
35376,1764,2,1837,0,0
35377,1764,2,3356,0,0
35378,1764,2,2286,0,0
35379,1764,2,3169,0,0
35380,1764,3,321,0,0
35381,1764,3,4555,1,23
35382,1764,3,1276,1,22
35383,1764,3,3181,1,23
35384,1764,3,2225,0,0
35385,1764,3,3942,0,0
35386,1764,3,2975,1,15
35387,1764,3,3600,0,0
35388,1764,3,2836,0,0
35389,1764,3,620,0,0
35390,1765,1,4580,0,0
35391,1765,1,2838,0,0
35392,1765,1,1492,0,0
35393,1765,1,2401,0,0
35394,1765,1,1473,0,0
35395,1765,1,169,1,20
35396,1765,1,4233,1,34
35397,1765,1,2742,0,0
35398,1765,1,1914,0,0
35399,1765,1,2174,0,0
35400,1766,1,3040,0,0
35401,1766,1,2863,0,0
35402,1766,1,2553,0,0
35403,1766,1,4677,0,0
35404,1766,1,4240,1,14
35405,1766,1,2940,0,0
35406,1766,1,1590,0,0
35407,1766,1,4370,0,0
35408,1766,1,2284,0,0
35409,1766,1,3313,1,37
35410,1767,1,578,0,0
35411,1767,1,1906,1,33
35412,1767,1,1222,0,0
35413,1767,1,2307,0,0
35414,1767,1,3707,1,25
35415,1767,1,1510,0,0
35416,1767,1,828,0,0
35417,1767,1,4575,0,0
35418,1767,1,425,0,0
35419,1767,1,2793,0,0
35420,1767,2,2649,0,0
35421,1767,2,2327,0,0
35422,1767,2,3044,1,25
35423,1767,2,1496,0,0
35424,1767,2,376,0,0
35425,1767,2,1700,0,0
35426,1767,2,4479,0,0
35427,1767,2,2924,0,0
35428,1767,2,2455,1,37
35429,1767,2,319,0,0
35430,1768,1,1110,0,0
35431,1768,1,2173,0,0
35432,1768,1,2323,0,0
35433,1768,1,3468,0,0
35434,1768,1,3322,0,0
35435,1768,1,1837,1,46
35436,1768,1,1178,1,29
35437,1768,1,4035,0,0
35438,1768,1,594,0,0
35439,1768,1,825,0,0
35440,1768,2,4572,0,0
35441,1768,2,3401,0,0
35442,1768,2,1116,0,0
35443,1768,2,2876,0,0
35444,1768,2,4372,1,28
35445,1768,2,1543,0,0
35446,1768,2,402,0,0
